专业,题目,链接,摘要,作者,导师,学校,发表时间,等级,关键词1,关键词2,关键词3,关键词4,下载量,被引数
统计学,我国金融行业ERM指数及其对企业绩效影响的实证研究?,http://cdmd.cnki.com.cn/Article/CDMD-10384-1014224467.htm,"2008年爆发的美国金融危机暴露出了长期以来企业传统风险管理中的诸多弊端,将风险管理推到了企业管理研究领域的最前沿。上世纪90年代中旬以来,实施全面风险管理(Enterprise Risk Management,即ERM)已成为企业风险管理...",章津津,黄长全,厦门大学,2014,硕士论文,全面风险管理,企业绩效,ERMI指数,,188,6
统计学,FDI对我国生产性服务业集聚影响的研究?,http://cdmd.cnki.com.cn/Article/CDMD-10384-1014220399.htm,"随着我国对外开放领域的不断扩大,外商直接投资逐步转向服务业已经成为一个不争的事实。外商直接投资企业在参与当地投资的同时,也会吸引与自身相关的企业的迁入,促进当地产业集聚的形成。以往的研究较少涉及FDI因素对...",黄志宇,唐礼智,厦门大学,2014,硕士论文,生产性服务业,集聚,空间相关,,428,5
统计学,中国A股市场稳定性的研究?,http://cdmd.cnki.com.cn/Article/CDMD-10353-1014214706.htm,"在“分位数回归技术”(Quantile Regression Technique)的理论框架下,围绕“证券市场稳定性”(Market Stability)的主题,本研究的主要内容包括以下三个方面：

	一、“证券市场稳定性”定义的新提法.

	注意到,目前...",陈洁,杨晓蓉,浙江工商大学,2014,硕士论文,分位数回归,稳定性,系统性冲击,极值联动效应,162,1
统计学,分布视角下的收入群体规模变动及其因素研究?,http://cdmd.cnki.com.cn/Article/CDMD-10038-1014220643.htm,"收入分配决定了一个国家能否保持和谐稳定、长治久安。我国处于经济转型的重要时期，出现了收入分配不公、贫富差距拉大等一系列问题。这些问题极易引发社会矛盾，并由此关系到经济的持续发展和社会的长久稳定。

	近...",刘楚萍,阮敬,首都经济贸易大学,2014,硕士论文,收入分配格局,收入分布,收入群体,规模变动,84,4
统计学,我国股市风险测度比较分析?,http://cdmd.cnki.com.cn/Article/CDMD-10456-1014230623.htm,伴随着经济全球化的发展和金融自由化趋势的加深，金融系统正经历着巨大的变化，金融风险的防范与测度日趋复杂。信息技术的发展，金融工程技术的出现和应用，金融创新等因素的存在，在提高市场有效性的同时，也对金融...,赵怡爽,林春艳,山东财经大学,2014,硕士论文,风险测度,MIDAS（Mixed,Data,Sampling）模型,251,0
统计学,货币等效用测度研究及应用?,http://cdmd.cnki.com.cn/Article/CDMD-11799-1014240273.htm,近年来，我国各区域之间经济发展存在差距，经济发展不协调的趋势越来越明显。区域经济发展差距长期持续扩大所造成的现实和潜在的负面影响不容忽视，区域与区域之间的货币实际购买力差别大的事实已越来越凸显。本文试...,刘小东,陈正伟,重庆工商大学,2014,硕士论文,货币等效用,测度,购买力平价,聚类分析,38,0
统计学,中国CPI编制与应用之自有住房问题探析?,http://cdmd.cnki.com.cn/Article/CDMD-10384-1014224463.htm,"消费者价格指数(CPI)作为一个宏观经济指标,既可反映通货膨胀水平,又可以其为依据对工资、福利做出补偿,为各国决策者提供了决策支持,在世界范围内受到各种机构及学者的关注。至今,CPI的编制已有多年历史,然而CPI编制...",曹泠然,杨灿,厦门大学,2014,硕士论文,自有住房,权重,CPI估算,,230,0
统计学,我国国家级高新区R&D经济效率及影响因素的统计方法研究?,http://cdmd.cnki.com.cn/Article/CDMD-10384-1014222603.htm,"高新技术开发区(简称“高新区”)和经济技术开发区均是我国政府为了提升国家竞争力和发展地方支柱产业而开设的特定区域,已经成为我国经济的重要载体,对地方经济的起到促进作用。高新区与经济技术开发区的根本区别在于...",吕冰洁,刘云霞,厦门大学,2014,硕士论文,国家级高新区,R&D经济效率,多指标面板数据聚类,非参数面板模型,487,4
统计学,中小商业银行信用风险计量与经济资本配置研究?,http://cdmd.cnki.com.cn/Article/CDMD-10384-1014190899.htm,"始于2007年的美国次债风波，演变成度卷全球的金融危机，信用违约风险的发生对全球商业银行造成了巨大的冲击。为此,2009年以来,巴塞尔银行业监管委员会发布了“巴塞尔新资本协议”,强化资本约束,加强了对现有资本要求...",李文玉,周永强,厦门大学,2014,硕士论文,风险计量,KMV模型,资本配置,,446,3
统计学,京津冀地区文化产业比较分析?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039104.htm,文化产业的发展和经济社会的发展相辅相成，经济发展到一定程度后催生了文化产业的产生。文化产业目前已成为一些发达国家的支柱性产业，成为新的经济增长点。在我国，文化产业虽兴起不久，但却越来越显示其重要性。京...,王静雅,顾六宝,河北大学,2014,硕士论文,文化产业,京津冀,因子分析,,698,3
统计学,我国城乡社会保障差距的综合评价分析?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039109.htm,建立健全同经济发展水平相适应的社会保障制度，是深化经济体制改革、完善社会主义市场经济体制的重要内容，是社会稳定和国家长治久安的重要保证，是社会公平的平衡器。目前我国农村社会保障有一定的起色，但是与城镇...,王欣,李林杰,河北大学,2014,硕士论文,城乡社会保障,综合评价,复相关系数赋权法,,554,1
统计学,老龄化对河北省城乡居民消费影响的实证分析?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039093.htm,人口老龄化问题已经成为一个全球共同关注的社会问题。第六次人口普查结果显示，我国老龄化程度已进一步加快。河北省在2000年就已进入老龄化时期，人口年龄结构变动较为领先。随着老龄化进程的加快，人口老龄化已在多...,王可,李林杰,河北大学,2014,硕士论文,老龄化,消费水平,消费结构,协整分析,545,4
统计学,人口活跃因素对区域经济增长及其要素效率影响研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039100.htm,本文利用层次分析法将人口分布与迁移、人口素质与人口结构整合为人口活跃因素，采取2000年-2010年省际数据，建立Panal Data模型对这期间人口活跃度对区域经济增长的影响进行探究。通过计量分析发现：人口活跃因素与...,李竞博,董正信,河北大学,2014,硕士论文,人口分布与迁移,人口素质,人口结构,人口活跃因素,158,0
统计学,基于河北省区域差异的城镇化路径选择研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039094.htm,城镇化是人类社会发展的必然趋势，是一个国家工业化和现代化的重要标志，推动城镇化协调发展，是我国扩大内需、实现经济增长、促进社会进步、改善民生的战略选择。我国经济社会的发展正处于非常重要的战略基于时期，...,张丽娟,陈志国,河北大学,2014,硕士论文,城镇化,区域差异,主成分分析法,路径选择,196,1
统计学,基于空间数据分析的环首都经济圈城镇化问题研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039108.htm,城镇化是我国政府当前工作的重点，也是国内专家学者热议的话题。长期以来，主流学者对城镇化问题的研究都集中在城镇化的发展历程、路径选择、指标评价等理论分析上，较少引入空间因素，并且缺乏有力的数理支撑。环首...,曹晓俞,陈志国,河北大学,2014,硕士论文,环首都经济圈,城镇化,探索性空间数据分析,证实性空间数据分析,306,3
统计学,山西省产业结构优化和调整研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039095.htm,本文从资源优化配置的角度对三次产业结构进行优化，用灰色动态线性规划模型来预测2013~2016年最佳产值结构和劳动力结构，从预测的产值结构和劳动力结构得知，第二产业产值比重在继续增加，第三产业产值比重反而在减...,李彦俊,任丽君,河北大学,2014,硕士论文,灰色动态线性规划,结构偏离度,Granger因果检验,灰色关联分析,310,1
统计学,河北省投资环境的综合评价研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039096.htm,投资是拉动经济增长重要因素之一，对经济的增长起着举足轻重的作用，努力吸收外来投资是地方政府振兴地方经济的最重要也是最有长远意义的举措。投资环境的好坏是一个城市能否吸引投资的原因。正确的评价一个城市的投...,吴丽,康和平,河北大学,2014,硕士论文,投资环境,因子分析,聚类分析,,159,1
统计学,R&D资本化对我国国民经济核算体系的影响研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039105.htm,研究与开发（R&D）活动在科技创新活动中的地位日渐明显，它关系着一个国家的科技发展水平、经济水平以及社会发展水平。对R&D活动的规模和强度指标分析能够反映一国的科技实力和核心竞争力。在国民经济核算体...,任文静,王孟欣,河北大学,2014,硕士论文,SNA2008,R&D资本化,国民经济核算,国内生产总值,386,3
统计学,金融危机通过资本市场对我国经济扩散研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039106.htm,2008年美国爆发的金融危机，使我国虚拟经济和实体经济遭受重创。掌握金融危机爆发的主要原因、可能的传染路径以及测算和控制金融危机的影响程度是我国恢复经济的主要课题。本文以2008年的美国金融危机为背景，选取2...,薛红艳,顾六宝,河北大学,2014,硕士论文,金融危机扩散指数,资本市场,主成分分析,传染路径,128,2
统计学,农业政策性金融支持农村经济增长的实证分析?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039102.htm,目前，我国农村经济发展明显滞后，农业生产效率亟待提高，农民生活没有摆脱贫困，解决“三农”问题依然是当前经济发展的重中之重。金融发展与经济增长关系密切，前者对后者具有促进作用，可以说，强化对农村金融发展...,段雯斐,董正信,河北大学,2014,硕士论文,农村经济,农业政策性金融,VEC模型,金融支持,328,3
统计学,我国农村居民内部收入差距测度及影响因素分析?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039103.htm,收入差距问题一直是经济领域的研究重点，收入差距过大会产生各种消极影响。我国自改革开放以来经济发展取得了瞩目的成就，人民生活得到了极大的提高，然而居民内部收入差距问题也显现出来，尤其是我国农村居民内部收...,周建萌,李林杰,河北大学,2014,硕士论文,基尼系数,泰尔指数,收入差距,区域发展,252,1
统计学,基于标杆管理的能源效率提升路径选择?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039107.htm,随着我国工业化和城市化进程的加快，我国能源消费正在并将继续急剧增长，能源和环境的约束瓶颈也越来越接近可承载的底线。提高能源效率是解决我国能源和环境问题的根本途径之一，也是我国经济增长方式变革的关键点所...,杨长林,张敏丽,河北大学,2014,硕士论文,能源效率,标杆管理,DEA,聚类分析,139,1
统计学,金融危机扩散的出口贸易影响指数研究?,http://cdmd.cnki.com.cn/Article/CDMD-10075-1014039099.htm,金融危机在不同国与国之间、地区与地区之间进行传播和扩散，引起各国和地区之间的连锁反应。近30年来中国的出口贸易领域飞速发展，尤其是在2005年、2006年发展的最快（即金融危机爆发前），但是在2007年（金融危机爆...,申超,顾六宝,河北大学,2014,硕士论文,出口贸易影响指数,时间序列分析,主成分分析,人工神经网络,80,1
